index,First Vector,Second Vector,Label
8264,51.054485,6.249072,3
8265,56.67015,-4.312597,3
8270,56.138542,-6.3561916,3
8271,52.427784,7.883032,3
8272,51.198517,6.5045276,3
8273,52.909977,8.019496,3
8281,51.688873,7.261162,3
8282,58.21992,-4.882778,3
8288,52.59219,8.478406,3
8315,-24.004095,-7.3817816,8
8332,10.092076,26.393284,7
8335,8.839038,19.59809,7
8337,5.3897777,1.4710852,7
8340,-28.457054,20.260798,7
8341,-18.384642,7.356092,7
8342,-3.0953627,-2.5175488,7
8344,2.348026,-4.1278353,7
8345,8.40067,3.539224,7
8347,-0.5768656,-8.556327,7
8352,31.050552,44.982056,5
8363,-1.2866668,22.917294,7
8365,-9.904048,18.316248,7
8367,-7.0031867,27.209993,7
8375,32.593838,46.379284,5
8376,33.754383,43.257793,5
8378,10.834248,23.64049,7
8382,-12.0493555,20.45312,7
8388,31.420063,39.308826,5
8392,31.88061,49.494987,5
8394,-15.905111,32.5425,7
8399,0.14893351,15.182778,7
8401,9.216223,24.054342,7
8404,-1.006715,17.924307,7
8406,2.6900585,7.1735277,7
8407,0.926724,26.537968,7
8411,1.6824635,27.849962,7
8419,0.15006603,21.758314,7
8420,4.2703195,12.938777,7
8424,33.573,47.509388,5
8425,-8.516777,13.27793,7
8440,-21.92938,-4.8331637,7
8441,-22.514362,-4.850954,7
8444,-22.033167,-4.8620896,7
8451,-22.34444,15.109615,7
8452,-22.150078,14.658762,7
8455,-19.715902,-9.453289,7
8457,-21.123648,0.671365,7
8458,-24.241293,1.8951777,7
8462,7.3281817,3.8640869,7
8464,4.869325,-4.864429,7
8465,41.956047,46.494274,5
8469,-7.177566,10.770037,7
8471,-10.9123,-5.2234864,7
8482,-1.8015602,4.412449,7
8484,2.8115268,12.270293,7
8485,-14.047633,13.5749855,7
8486,-5.6121078,25.319511,7
8487,-2.9471655,24.879147,7
8488,-5.1643615,17.862118,7
8489,-5.6197944,18.212303,7
8496,-21.897415,29.634253,7
8497,-14.817797,-2.3247406,7
8498,-12.988375,24.821074,7
8499,-25.434824,24.048826,7
8500,-17.414413,-0.30705062,7
8501,33.62469,45.61067,5
8506,-7.9680204,12.793464,7
8508,-21.667595,28.182943,7
8509,-19.359236,-0.44942567,7
8511,-20.192009,24.951538,7
8512,-27.720938,7.309645,7
8513,-23.728565,1.3723284,7
8514,0.7757219,-9.156507,7
8515,-21.747234,-2.2316878,7
8516,-17.373629,-0.53846526,7
8519,-27.94494,3.4351468,7
8525,-16.705738,-6.70017,7
8530,-9.629652,11.787768,7
8533,-22.608881,0.94419056,7
8537,-17.779064,-0.7132863,7
8541,-25.9654,23.904749,7
8545,-17.035994,11.3201275,7
8546,-14.379189,18.540794,7
8547,-17.637735,-7.725726,7
8550,-17.832602,-1.3204348,7
8551,-14.1097975,17.187775,7
8552,58.142532,-3.524146,3
8553,67.102005,3.9678228,3
8555,-65.96782,-3.2293885,1
8570,-67.91886,15.438878,1
8571,-67.198326,17.425291,1
8572,-67.49012,18.25934,1
8573,-66.53192,17.352354,1
8577,-64.06644,16.88116,1
8580,-68.05445,12.697844,1
8582,-68.46605,16.605555,1
8583,-66.19439,14.44034,1
8584,-69.567245,14.983294,1
8585,-66.02932,18.462255,1
8587,-60.868816,1.0434433,1
8588,-64.666275,12.808781,1
8589,-62.29676,9.437988,1
8596,-71.23196,-3.4000735,1
8597,-71.428246,-2.8355408,1
8603,-69.46741,3.599381,1
8613,-66.16524,-2.555917,1
8616,-69.51388,-2.6231737,1
8617,-74.87989,3.3098097,1
8619,-67.22132,2.1756127,1
8620,-70.45327,2.3401,1
8621,-77.064285,-2.579617,1
8622,-63.105583,0.5081955,1
8625,-67.5082,16.260498,1
8626,-64.748695,14.002932,1
8627,-65.51757,12.651744,1
8628,-64.39827,18.63456,1
8631,-68.63443,15.046699,1
8633,-64.98012,17.68222,1
8638,-64.5083,16.985165,1
8641,-62.82093,5.554833,1
8649,-62.421745,5.2034254,1
8653,-64.27931,11.263883,1
8664,-69.517586,2.6537526,1
8674,-15.68058,24.62458,7
8679,-24.43918,10.829045,7
8682,28.817108,48.02196,5
8685,-65.65862,-0.70758337,1
8689,-19.775269,-7.584549,7
8700,-22.577824,14.8056965,7
8701,-22.154432,13.701941,7
8706,-61.35955,3.2291303,1
8707,-61.55141,2.5702736,1
8713,-63.687675,3.737025,1
8718,-70.06022,6.1863017,1
8719,-69.225266,4.0152836,1
8725,-64.0325,4.751898,1
8727,-62.78654,0.3330286,1
8738,-68.58074,-2.8139853,1
8742,-74.370705,-0.11887061,1
8748,-61.651405,1.753956,1
8749,-63.43442,5.8056083,1
8750,-63.317318,4.3883357,1
8751,-62.898647,4.3686256,1
8753,27.573181,46.105846,5
8777,-27.310137,9.382106,7
8783,-18.004593,-3.5927885,7
8785,30.052317,40.84553,5
8812,70.26244,-2.0879092,3
8819,-2.3983564,12.343101,7
8828,-2.483896,12.388383,7
8963,-64.90684,3.727458,1
8974,-64.386345,12.137508,1
8987,-72.09057,14.428701,1
8991,-63.916832,15.788468,1
9003,-65.192444,6.631799,1
9006,-63.75554,7.303628,1
9007,-68.49089,17.553404,1
9017,70.58459,-0.8463088,3
9021,73.66554,3.0401466,3
9034,33.284138,-43.870663,0
9037,35.024475,-29.600677,0
9038,53.20831,-37.1037,0
9039,33.767445,-46.886597,0
9042,40.639114,-48.09896,0
9044,44.094517,-34.08092,0
9056,37.602997,-27.526733,0
9057,32.79544,-34.4489,0
9058,48.85093,-30.693657,0
9059,43.931206,-25.920446,0
9060,43.70665,-47.422935,0
9062,53.55828,-36.21576,0
9064,-43.385113,38.286358,6
9069,43.865788,-34.092182,0
9071,53.27435,-36.982746,0
9074,44.132587,-26.23388,0
9075,44.0068,-25.762009,0
9077,53.50029,-36.102917,0
9080,35.738514,-51.74249,0
9086,50.51823,-30.207445,0
9088,47.98391,-26.344418,0
9089,44.03229,-46.7983,0
9092,39.32995,-50.2914,0
9094,31.672245,24.264683,5
9096,40.71131,-48.657776,0
9105,46.104816,-39.083145,0
9110,43.415447,-34.18399,0
9111,48.909122,-30.548445,0
9117,37.91721,-27.829098,0
9119,32.946056,23.76721,5
9120,53.485577,-36.129787,0
9121,32.84711,-34.49453,0
9133,-43.406864,39.328392,6
9135,-43.102825,39.852577,6
9143,50.48109,-28.844612,0
9144,35.49014,-45.816174,0
9154,-40.186523,39.545055,6
9155,41.311234,52.121765,5
9156,39.083225,35.745472,5
9159,-40.238667,38.8181,6
9160,38.344296,36.78185,5
9167,-42.66184,38.364502,6
9170,-42.80532,38.454937,6
9174,33.89795,44.853466,5
9179,-63.95466,-3.2888274,1
9181,41.05836,55.172478,5
9184,40.47785,54.952595,5
9185,-41.14913,39.930912,6
9191,-2.0154598,-5.5919366,7
9201,12.972755,-54.638092,9
9206,13.757505,-53.624718,9
9213,14.969859,-45.048138,9
9214,6.536869,-40.991455,9
9228,11.558704,-47.380543,9
9236,13.0192585,-48.668034,9
9264,13.542949,-43.001205,9
9278,-54.27745,-40.161045,2
9309,-6.76829,79.71824,4
9324,0.9354789,57.640194,4
9325,-1.5322514,80.681015,4
9326,2.444639,78.97773,4
9341,-55.929832,-38.903008,2
9343,-22.448503,71.61407,4
9345,-23.460337,70.371254,4
9348,-7.131937,79.77865,4
9368,-6.937383,79.63084,4
9369,-7.2867603,81.13524,4
9372,0.24988775,79.833336,4
9376,-2.4032056,76.69621,4
9390,-24.622532,68.91297,4
9391,-22.970161,70.5508,4
9406,-6.226996,79.30541,4
9434,5.0068374,-42.810497,9
9435,12.493456,-54.82307,9
9442,13.611746,-56.832138,9
9445,12.852718,-54.66468,9
9446,13.609886,-56.47743,9
9450,9.95513,-42.07029,9
9531,12.142959,-51.110424,9
9533,-7.297726,-48.05571,9
9534,12.059426,-52.771748,9
9535,-0.30574945,-42.16613,9
9536,7.8367662,-68.77533,9
9541,7.018017,-40.0323,9
9542,-1.6117244,-37.973488,9
9544,9.224299,-47.914635,9
9545,9.49606,-46.571846,9
9549,-20.505177,-57.280018,9
9550,-4.3393903,-41.419716,9
9551,-0.95376796,-44.369297,9
9552,7.0520906,-39.760296,9
9554,12.232397,-51.81068,9
9555,-5.716726,-46.923325,9
9557,7.762738,-40.58793,9
9560,9.156547,-41.81088,9
9561,8.363087,-54.569546,9
9566,-1.0605811,-37.02705,9
9567,-0.27625647,-36.44494,9
9568,8.5343895,-49.103718,9
9570,0.48966837,-36.339413,9
9576,12.587151,-56.028484,9
9577,7.261252,-53.86488,9
9578,6.4646325,-40.68644,9
9580,10.465612,-47.854126,9
9583,12.273535,-54.416676,9
9587,8.103676,-54.35678,9
9592,7.4191413,-69.55547,9
9597,-17.733574,-60.038776,9
9599,-1.1813421,-35.827427,9
9605,-1.4114969,-36.30072,9
9614,9.247798,-48.66326,9
9620,4.813425,-42.206512,9
9627,9.926799,-42.078285,9
9629,-3.2467368,-36.822243,9
9631,10.673187,-53.293633,9
9632,11.97941,-55.628716,9
9633,-19.928116,-57.51448,9
9634,12.264606,-62.742664,9
9636,-2.8059828,-38.738308,9
9637,-6.743542,-46.17592,9
9640,12.527947,-52.533813,9
9641,9.9856825,-47.191303,9
9644,-7.3058314,-48.302364,9
9646,-20.222528,-57.349724,9
9656,12.647141,-49.80416,9
9657,7.1436296,-39.852722,9
9704,-51.09842,-23.235897,2
9713,-43.892277,-26.47599,2
9720,-58.47354,-31.631351,2
9723,-54.548233,-32.90139,2
9726,-56.59176,-32.979996,2
9727,-60.767925,-28.995493,2
9728,-60.37319,-29.328272,2
9729,-60.112503,-34.934917,2
9731,-59.727158,-34.46162,2
9732,-60.71135,-29.072144,2
9734,-58.01391,-32.38722,2
9736,-59.638206,-35.19703,2
9738,-43.232246,-31.617378,2
9740,-45.19177,-31.33419,2
9743,-59.843452,-31.099026,2
9747,48.48546,47.17634,5
9751,-60.348076,-26.574888,2
9761,-49.053585,-27.375425,2
9763,-52.518803,-30.771069,2
9764,-58.678253,-34.251335,2
9814,65.18536,15.8630705,3
9815,63.755184,15.409251,3
9836,-59.624775,-35.248238,2
9838,63.89275,15.402272,3
9839,65.74091,15.905929,3
9842,63.858307,15.2739,3
9845,65.33626,15.90032,3
9846,65.64668,15.961175,3
9858,-57.9339,-33.507908,2
9865,49.042778,46.833405,5
9866,-45.118317,-30.89711,2
9868,-44.11131,-28.232712,2
9871,-43.63951,-31.46292,2
9873,-43.370586,-31.378176,2
9874,-43.87064,-29.034525,2
9882,48.957165,46.881927,5
9885,48.750683,47.065308,5
9895,1.3059479,64.503975,4
9909,0.58700687,65.39385,4
9918,3.090242,64.598076,4
9927,3.5698133,64.55297,4
9933,0.4655095,68.573,4
9934,5.5700493,71.90319,4
9937,1.2875032,78.30225,4
9946,7.231223,68.78964,4
9948,1.3812808,75.758675,4
9953,0.77864456,-69.68534,9
9963,-2.7618744,80.045815,4
9982,-0.12844023,-69.90256,9
9990,4.2844243,-57.902252,9
10012,1.333854,-68.91884,9
10019,3.3181596,-57.413937,9
10028,2.3185625,-59.4088,9
10031,-17.879322,-52.924717,9
10033,-11.069489,-51.499146,9
10035,-11.112891,-53.75537,9
10038,1.1474037,-58.725636,9
10039,-15.930319,-58.211582,9
10050,-12.075907,-66.21087,9
10053,3.744914,-66.42353,9
10058,0.04305114,-69.7217,9
10061,1.643192,-68.602936,9
10062,2.3474717,-68.82364,9
10064,1.2037889,-54.69914,9
10069,-4.842149,-64.61982,9
10071,8.036417,-61.52992,9
10086,-26.657719,-3.5322027,7
10087,-13.717487,-8.232105,7
10089,-13.475515,-7.584579,7
10090,-10.894535,-7.170518,7
10091,-10.58791,-7.1627364,7
10092,-9.742017,11.645077,7
10093,-19.265934,18.816666,7
10094,-12.39078,23.657873,7
10095,-7.50197,4.832873,7
10096,3.4242673,-7.046703,7
10102,-12.1237545,-7.44471,7
10103,-15.497883,18.14233,7
10107,-2.9893255,5.433406,7
10112,-17.395153,-12.151782,7
10113,-30.071712,3.843282,7
10117,-21.16638,21.469028,7
10119,-22.224432,6.9497695,7
10120,-19.456144,6.4109263,7
10122,1.4307467,20.105959,7
10124,-71.24114,-1.5249143,1
10132,-20.002226,20.789562,7
10134,-16.291927,-12.543936,7
10136,2.8422258,-2.128486,7
10138,4.607361,-7.794807,7
10147,-64.249405,3.4494016,1
10148,-80.54449,0.1646538,1
10150,-71.8512,-3.8924904,1
10153,-74.6333,3.1289737,1
10154,-80.3615,-0.049977336,1
10157,38.994053,35.74217,5
10159,-75.60677,1.2720371,1
10162,-70.96237,2.1967545,1
10165,39.61388,36.180878,5
10167,-63.82601,13.757655,1
10170,-17.709064,20.293385,7
10171,-6.7862277,10.358511,7
10173,-16.733644,11.434305,7
10174,-13.947453,14.323157,7
10175,-8.5505705,28.378504,7
10176,-10.363785,1.8550173,7
10178,-15.731715,5.0223923,7
10179,-9.159547,-2.707978,7
10180,-10.462751,1.2142695,7
10181,-21.199661,5.5900297,7
10183,-10.391678,24.007666,7
10185,-6.110983,-7.6357055,7
10186,-9.410719,-3.9264214,7
10189,-8.277855,-4.242421,7
10190,-19.255707,-4.2963815,7
10191,-28.290422,21.21198,7
10194,-7.0252843,-5.3906097,7
10195,2.268987,-5.492268,7
10197,-9.11046,-3.716926,7
10203,7.9524255,7.4986005,7
10206,-64.89381,0.52875906,1
10211,-62.392937,-2.3543305,1
10214,-16.139105,20.676668,7
10215,5.7095013,-3.7249117,7
10224,-8.615569,16.243958,7
10225,6.9396157,-7.190619,7
10227,1.8791009,10.460124,7
10233,-9.966292,14.571548,7
10234,-13.029397,22.403656,7
10236,-2.0094972,28.823711,7
10238,-71.76037,-0.10216063,1
10245,-72.549995,0.6666844,1
10246,-72.02172,0.3925888,1
10253,-11.087366,19.506622,7
10256,-21.025614,25.266249,7
10278,-76.285645,-2.6698437,1
10280,-71.610435,-3.7306833,1
10284,-71.02386,-1.1162319,1
10291,41.240192,38.173626,5
10294,39.587963,45.170322,5
10301,38.07836,52.80428,5
10302,-73.48449,0.2858159,1
10303,39.01967,36.002983,5
10304,39.389225,51.74467,5
10308,-74.958115,4.1366043,1
10320,-74.99401,2.598782,1
10323,-79.36113,-1.5315028,1
10328,-78.15474,3.193742,1
10333,-78.04554,-0.34517363,1
10338,36.474747,46.174206,5
10349,-73.00195,2.6581807,1
10351,40.071552,47.70904,5
10353,40.91259,45.091576,5
10359,-76.25432,-1.2832177,1
10366,-73.99847,2.3538702,1
10372,-77.817825,2.0482295,1
10379,41.273666,38.255196,5
10413,41.648384,49.73935,5
10422,41.29547,8.710713,3
10429,40.57438,5.3967524,3
10431,40.376408,4.772537,3
10433,40.95877,4.948879,3
10436,51.05401,-0.7679592,3
10437,49.947094,0.10195669,3
10438,42.664997,7.601744,3
10441,52.16483,9.890851,3
10442,37.687767,7.0625787,3
10443,38.549583,7.7484655,3
10444,42.08568,8.555516,3
10450,-71.1617,11.677594,1
10461,40.061367,55.2378,5
10466,-63.69347,18.071594,1
10480,-77.23467,1.5591295,1
10491,-71.69313,10.966254,1
10493,-71.19472,0.6763951,1
10514,41.47366,38.36758,5
10515,43.583996,51.464577,5
10516,-73.69324,-3.3591998,1
10528,-76.48042,-2.0006428,1
10539,-39.95618,39.525524,6
10543,34.54112,46.73352,5
10547,-76.68491,-2.409198,1
10552,-73.14711,-3.2891455,1
10563,-77.517586,1.2968378,1
10581,-71.58422,0.32776457,1
10584,-76.16676,-1.6336287,1
10585,-72.10179,1.1240537,1
10591,-72.929634,-2.4864595,1
10593,-74.73357,-1.8681009,1
10629,-76.65998,-2.3109488,1
10633,41.721855,54.75881,5
10640,-78.12459,1.7037457,1
10643,-65.68049,17.88115,1
10652,-63.268375,15.958821,1
10665,-62.74659,17.063654,1
10669,-73.88782,11.938682,1
10675,-71.0274,12.248279,1
10676,-63.04369,15.417913,1
10680,-73.58769,10.445128,1
10681,-77.912865,3.2729905,1
10712,39.404324,38.157482,5
10719,-74.12211,-3.254531,1
10721,-75.05447,-3.5585952,1
10729,-71.5336,11.204752,1
10733,-63.459312,15.688455,1
10748,-77.95197,3.3120542,1
10750,-73.60095,-3.6426067,1
10765,-68.73388,11.147348,1
10767,-63.04136,16.29205,1
10768,28.58653,46.297737,5
10773,-70.13059,10.1943865,1
10776,-30.08019,3.9068646,7
10778,-21.651747,10.817523,7
10780,-19.553192,-6.2563996,7
10789,-18.56696,12.02475,7
10793,-64.31835,14.552205,1
10799,-65.43327,12.269825,1
10800,-63.124134,14.296209,1
10804,-66.43997,15.507397,1
10806,39.097458,52.66157,5
10807,-23.394089,4.0815606,7
10808,-2.9316502,16.908386,7
10810,-12.433989,18.694859,7
10814,-68.82556,-2.4882545,1
10817,29.741776,41.755898,5
10821,-9.770865,13.74674,7
10824,-19.238066,15.531334,7
10826,-15.156193,17.318727,7
10828,-74.8411,4.7014794,1
10829,-79.82152,-0.77106744,1
10832,-23.562153,4.006046,7
10835,-19.095737,13.906944,7
10837,-73.647644,4.851959,1
10840,34.341957,38.25004,5
10843,36.760735,43.928967,5
10848,30.010765,45.926266,5
10850,-16.195393,17.343601,7
10855,43.009544,44.82527,5
10856,39.046158,52.811073,5
10863,-12.651195,12.272505,7
10864,-4.0801215,30.505535,7
10867,41.638744,42.422894,5
10873,-0.56615543,19.193674,7
10876,-6.1746693,4.5582657,7
10877,-1.6521754,-2.8698633,7
10878,-8.561901,6.232812,7
10888,39.082138,51.235825,5
10890,-2.2256315,7.36001,7
10891,1.7717222,21.500706,7
10894,-2.5172317,31.423635,7
10895,-3.7241983,30.219856,7
10899,-9.951209,18.183119,7
10920,-2.65187,30.636425,7
10925,-2.8580246,7.194818,7
10926,-2.5787199,30.446024,7
10927,-2.8057501,30.682152,7
10928,-1.1995531,19.153643,7
10933,-12.595687,12.285585,7
10943,0.003926459,19.306303,7
10959,-12.457923,31.380325,7
10962,-14.135158,15.080387,7
10963,-65.04405,0.5610965,1
10965,-24.158384,21.626125,7
10966,-9.809178,0.60156333,7
10973,-16.371592,19.77787,7
10977,-11.015385,-8.033794,7
10979,35.524166,44.8703,5
10981,-18.929497,14.017177,7
10982,38.901367,55.03341,5
10983,-27.584269,4.3078284,7
10986,-22.42051,27.574532,7
10989,30.10474,44.640205,5
10996,33.51204,38.61639,5
10997,34.885666,38.167435,5
10998,-65.98564,-1.3598137,1
11001,-74.69392,12.044578,1
11003,-65.37877,2.2484937,1
11004,-19.36757,15.780067,7
11005,-74.335,10.5228405,1
11006,-72.34418,9.301581,1
11011,-64.10463,0.17444699,1
11014,-70.9418,0.08132126,1
11015,-65.81014,-1.3602145,1
11027,-16.424707,7.1859846,7
11029,-16.12037,19.037832,7
11031,-18.767488,14.161461,7
11039,-74.21536,11.980251,1
11040,-79.11827,2.5665092,1
11057,-15.929408,5.1285057,7
11061,-18.899101,18.087881,7
11062,-10.649848,1.0689527,7
11064,-21.363892,20.195786,7
11074,-1.3290467,28.618576,7
11076,-16.6885,-11.846286,7
11077,2.5157318,-9.189361,7
11078,-3.110386,-4.3220105,7
11079,36.43711,50.450253,5
11081,-12.812267,-1.3455625,7
11084,38.691143,53.95338,5
11094,-17.3718,11.36253,7
11107,-11.31507,0.33291736,7
11109,-7.5403433,11.722096,7
11111,-19.67491,21.900057,7
11112,-3.4271598,14.853095,7
11114,-19.376633,12.543538,7
11116,-18.88398,13.409934,7
11119,37.45866,52.639465,5
11121,-6.4748397,31.907185,7
11124,2.267495,15.740911,7
11125,4.0182886,16.687923,7
11127,-1.9996598,26.878471,7
11129,-11.48825,19.763897,7
11130,-16.746315,29.383554,7
11131,-16.252226,7.3854027,7
11133,-17.2713,0.9623012,7
11136,37.917274,39.177273,5
11138,-22.73466,21.134163,7
11139,-8.429151,-4.4075174,7
11140,-10.05923,21.384512,7
11142,4.5877914,-3.9205058,7
11146,-16.731697,5.5285,7
11149,-20.115374,24.09841,7
11152,-21.445026,20.597294,7
11159,-22.30158,2.1627023,7
11160,32.24395,45.71463,5
11162,-15.906164,13.356627,7
11168,-25.727785,4.6891193,7
11174,-16.433355,19.55939,7
11176,-21.045504,25.986477,7
11181,-22.744104,6.676074,7
11183,-8.028997,13.467148,7
11184,-21.310925,25.72827,7
11187,3.3229396,-8.301938,7
11188,-3.9314976,16.366484,7
11189,-20.23556,5.766781,7
11190,-4.7647643,16.838663,7
11192,-19.141592,25.679926,7
11193,5.4064903,-8.305685,7
11195,-9.282908,14.133403,7
11209,0.059196483,16.17969,7
11212,-1.8607668,16.591267,7
11214,-2.4281719,6.0437465,7
11222,-21.662514,17.194403,7
11223,-16.803755,-11.534194,7
11224,-16.180204,18.58548,7
11228,34.737427,49.55132,5
11232,-22.287888,26.043299,7
11233,-22.55866,24.545467,7
11236,-7.126995,-8.120072,7
11237,-8.182832,-4.700605,7
11238,-20.056252,21.552399,7
11241,-10.032537,-6.395234,7
11242,-21.029236,15.479317,7
11243,-26.421112,22.68073,7
11259,-23.763025,20.267689,7
11261,-6.7484317,2.875234,7
11262,-19.674826,24.63976,7
11265,-27.520887,19.221706,7
11266,-20.448875,6.874863,7
11272,-23.387636,23.909138,7
11273,-24.440826,3.46825,7
11274,31.63002,38.69615,5
11276,33.92774,50.326324,5
11277,-19.12012,0.82316774,7
11280,-19.130991,5.416696,7
11283,-14.386161,24.645193,7
11286,-27.408003,21.693048,7
11287,-9.540052,-9.093929,7
11290,-16.152822,-8.332958,7
11291,-22.674292,5.855741,7
11292,-17.479551,4.808499,7
11294,-7.3173165,-7.9234934,7
11297,36.15225,50.830414,5
11301,34.532185,48.141613,5
11302,-11.060109,0.6916444,7
11309,-15.428666,22.063295,7
11310,-21.967037,24.09254,7
11312,-2.8624127,-4.010099,7
11322,-15.567029,12.272561,7
11327,-12.9818535,12.227575,7
11328,-22.305317,21.204147,7
11329,-2.4722376,5.7783556,7
11331,36.01719,46.689102,5
11336,-15.62318,12.867897,7
11338,-7.2445693,11.004451,7
11346,-23.603907,20.383396,7
11347,-9.099583,6.489943,7
11348,34.421776,38.637352,5
11356,-2.4968863,28.253063,7
11358,39.798477,46.25842,5
11361,36.2894,47.15419,5
11369,-18.8038,14.194044,7
11376,37.252354,42.396088,5
11383,-79.77826,-1.2836014,1
11384,-65.30026,-2.9510863,1
11385,-73.94341,0.055191685,1
11388,-72.17773,1.8702193,1
11389,37.83035,4.305227,3
11395,-71.96994,2.1185958,1
11399,-73.106964,3.2876678,1
11403,39.739998,46.666786,5
11406,29.965557,41.352615,5
11408,-71.64973,-1.9375432,1
11413,39.335133,52.548748,5
11414,-73.848785,3.6292508,1
11420,-76.56106,-1.5339335,1
11425,-18.760206,13.4085865,7
11434,-68.31724,-2.900548,1
11437,-78.851135,-1.6050851,1
11444,43.17371,51.467438,5
11447,42.95994,45.352673,5
11448,-76.2218,1.5880085,1
11450,-74.87296,-2.1365876,1
11465,52.256157,10.525069,3
11472,37.289787,52.80965,5
11479,38.838,55.149586,5
11481,36.604317,43.624096,5
11482,-19.912268,14.139852,7
11483,-65.606445,-2.362866,1
11488,37.689175,44.878265,5
11489,-73.09858,3.2172778,1
11494,-70.50284,-1.283842,1
11495,-77.259186,1.5264982,1
11525,30.927938,45.80791,5
11537,-11.718228,19.983925,7
11540,-69.58566,-1.2731092,1
11544,-76.68142,-2.77914,1
11549,38.762276,35.30615,5
11551,5.289196,-7.9270153,7
11552,-10.31629,21.412176,7
11556,37.754074,52.543938,5
11558,-7.444685,13.006874,7
11560,-10.282656,14.430346,7
11564,-17.5805,13.9752655,7
11566,-27.265596,-5.194028,7
11567,-22.99766,6.042843,7
11568,-14.362126,15.523351,7
11571,-9.656447,0.33693266,7
11574,-12.333549,22.33512,7
11575,-18.666569,18.353342,7
11583,-72.914825,2.9938107,1
11594,-70.06757,4.7410645,1
11595,-68.295296,6.8858585,1
11596,-66.62517,6.106834,1
11597,-65.70678,-2.3245971,1
11598,-62.277706,3.7209082,1
11599,-70.64952,5.662551,1
11600,-61.872437,3.7014856,1
11601,-66.90153,2.1949663,1
11603,41.02435,54.778183,5
11606,-77.97433,1.8319353,1
11608,-78.3814,2.612484,1
11609,-69.15175,-2.2685556,1
11610,-66.08228,-2.1150072,1
11611,-74.05898,3.9453044,1
11615,-17.968962,14.619717,7
11619,37.20363,44.94116,5
11625,-17.788477,14.085991,7
11627,-79.35323,1.6303675,1
11632,-71.58679,-2.338838,1
11638,37.270054,50.971542,5
11641,-79.12796,1.8019423,1
11650,-70.645035,1.3250519,1
11651,-69.792625,-1.2253114,1
11652,-74.628944,2.954222,1
11658,-17.44409,15.748493,7
11660,37.820614,49.566586,5
11664,-22.062374,18.734459,7
11665,36.286095,49.99901,5
11666,-20.0562,17.092178,7
11669,-18.513765,17.897331,7
11676,-16.80275,5.5590444,7
11679,-27.287226,-5.2331505,7
11680,-7.5989976,10.675095,7
11682,33.57693,38.51989,5
11692,4.109429,-2.61695,7
11694,-75.4961,0.39159787,1
11696,36.867218,51.01905,5
11697,-79.80221,-1.0094157,1
11712,-7.447502,-41.941963,9
11723,7.950487,-57.34962,9
11724,-4.5274096,-37.36559,9
11726,3.5417604,-45.283215,9
11727,10.770512,-59.565823,9
11742,-8.073249,-69.83396,9
11769,-14.601386,-68.33661,9
11787,2.5381942,-68.71557,9
11788,-0.9525836,-47.69286,9
11797,0.88677233,-55.85783,9
11801,-8.445264,-39.29333,9
11803,-5.170265,-63.466656,9
11808,-12.127778,-67.55775,9
11811,-12.214008,-43.406387,9
11815,0.8239696,-53.354324,9
11820,4.0943685,-60.590775,9
11823,2.6795995,-61.087387,9
11824,3.9886901,-60.705727,9
11829,-12.229263,-65.843216,9
11830,4.2831926,-57.601326,9
11835,2.2879612,-61.079533,9
11838,-8.021495,-54.97637,9
11839,-6.406309,-54.0069,9
11840,-1.3293229,-53.19405,9
11841,-12.294056,-59.06778,9
11880,46.760643,-29.732386,0
11895,49.146255,-37.401096,0
11896,39.95772,-33.417362,0
11903,34.66231,-32.709602,0
11909,35.25839,-33.384426,0
11911,49.56029,-28.06513,0
11916,46.739803,-35.623825,0
11920,40.390182,-32.74881,0
11921,42.666786,-37.937916,0
11922,34.438133,-31.326263,0
11927,50.984367,-29.077051,0
11928,40.24639,-49.928432,0
11929,40.321964,-46.52738,0
11930,39.56856,-42.97191,0
11932,52.36076,-38.880905,0
11933,48.486546,-38.22676,0
11937,47.277718,-35.240265,0
11938,33.617466,-31.92882,0
11939,34.8097,-31.311398,0
11941,42.091522,-37.69125,0
11942,50.840782,-31.507671,0
11943,47.446697,-31.449148,0
11944,49.221226,-29.507769,0
11946,51.35241,-39.183018,0
11949,46.69988,-31.402813,0
11950,36.405792,-27.771381,0
11951,51.547985,-30.759375,0
11953,31.822416,24.025906,5
11954,40.664967,-31.369213,0
11955,43.5599,-36.86304,0
11956,37.38397,-33.812748,0
11960,-43.0031,38.322357,6
11962,43.89254,-39.267586,0
11964,40.048203,-30.526854,0
11966,36.149544,-36.820286,0
11967,49.03693,-39.54248,0
11969,40.38774,-45.946507,0
11971,34.241703,-35.233494,0
11972,47.101044,-33.66197,0
11973,36.425896,-36.704586,0
11974,49.370327,-36.568645,0
11975,38.176956,-44.416477,0
11977,39.384354,-48.427723,0
11978,40.687077,-46.92604,0
11979,35.616875,-44.684742,0
11981,40.40093,-46.392384,0
11983,40.892136,-46.465466,0
11984,46.918972,-31.893251,0
11987,32.394794,23.767044,5
11991,52.39665,-30.317883,0
11994,36.45959,-30.84375,0
12006,-42.93076,39.5996,6
12009,39.96138,-43.41885,0
12010,45.63959,-45.127613,0
12017,40.75849,-32.31619,0
12018,50.950077,-28.118124,0
12020,50.781593,-32.9549,0
12021,32.388645,23.773605,5
12026,34.31616,-45.88195,0
12027,50.06238,-36.38412,0
12028,36.55285,-27.664938,0
12033,45.993465,-32.67008,0
12034,51.582615,-33.529762,0
12035,40.979496,-33.070614,0
